313.4	-64.9		56	0.2	54515.1731
104.7	-56.5		43	0.4	54515.3125
127.9	17.3		41	0.3	54515.3953
267.2	-48.7		66	0.2	54515.9550
23.8	-18.4		33	0.9	54515.9890
69.0	-14.7		52	0.2	54516.1839
273.7	-42.0		61	0.4	54516.3431
281.1	-2.1		43	0.3	54516.7288
44.9	-42.7		39	0.6	54517.7391
182.6	-56.9		50	0.4	54517.9179
21.8	10.5		40	0.3	54518.0503
187.2	-59.9		29	0.3	54518.0723
26.2	-58.2		50	0.8	54518.1211
129.9	-32.8		57	0.3	54518.4850
245.2	-63.2		35	0.5	54518.5667
23.6	-49.1		38	0.9	54518.6116
187.7	-35.1		75	0.8	54518.8915
261.2	18.5		35	0.9	54518.9794
79.6	10.8		45	0.5	54519.0930
76.0	-33.5		52	0.2	54519.1407
58.8	11.3		35	0.6	54519.2945
189.7	-43.8		22	0.9	54519.3220
3.3	-35.1		27	0.4	54519.4308
315.8	-53.2		22	0.6	54519.5742
280.9	28.9		72	0.6	54519.6694
148.7	14.2		30	0.6	54519.7008
338.1	-69.7		24	0.4	54519.7340
199.2	-20.8		35	0.5	54519.7874
48.5	-21.0		36	0.2	54520.3971
4.5	-48.8		31	0.6	54520.4616
252.3	-1.8		45	0.2	54520.7103
273.1	4.7		44	0.5	54520.8772
68.6	4.7		27	0.7	54521.0306
34.7	1.8		41	0.4	54521.0320
242.5	-22.9		30	0.4	54521.0342
342.0	-15.3		36	0.3	54521.0785
279.1	-57.7		61	0.7	54521.1065
17.2	-7.8		35	0.4	54521.2260
228.5	36.2		33	0.7	54521.7604
281.1	-8.8		37	0.3	54522.0756
71.3	-22.1		47	0.4	54522.2444
226.0	25.9		61	1.0	54522.8508
72.3	-49.7		34	0.6	54522.8565
278.9	-7.1		33	0.4	54523.0018
115.3	-74.9		44	0.4	54523.6931
130.8	-73.3		27	0.6	54524.1382
53.7	-33.8		69	0.3	54524.1713
87.0	-25.7		26	0.4	54524.1849
136.0	-20.4		70	0.2	54524.3739
256.6	-14.6		37	0.6	54524.5003
57.3	-44.4		40	0.6	54524.6174
110.0	-25.7		33	0.5	54524.6433
310.1	-8.6		32	0.4	54524.7150
357.7	33.8		61	0.3	54524.9297
178.0	-2.9		54	0.4	54525.4987
203.9	-45.2		70	0.2	54525.5974
137.6	-55.6		46	0.4	54525.6004
156.3	-40.5		34	0.5	54525.6380
284.9	-77.6		55	0.2	54525.7869
98.4	-43.5		50	0.5	54526.1005
93.9	-19.0		17	0.6	54526.3545
164.8	-45.2		40	0.3	54526.3914
19.4	-18.5		31	0.5	54527.8744
45.0	-7.5		61	0.4	54527.9061
338.0	-3.2		34	0.7	54528.1088
157.5	-58.0		39	0.4	54528.2515
223.6	-57.7		34	0.3	54528.8677
321.7	-38.2		59	0.6	54528.9087
330.5	-24.1		93	0.3	54528.9750
65.2	-7.8		57	0.2	54529.1552
146.6	0.3		22	0.4	54529.6133
225.1	-52.1		28	0.3	54529.9526
221.8	-35.2		24	0.6	54530.3117
351.8	-56.5		38	0.3	54530.3393
30.1	-27.2		90	0.2	54531.0168
84.8	39.5		36	0.4	54531.1153
23.0	-12.0		57	0.2	54531.1853
229.7	-9.7		33	0.6	54532.6866
292.6	-31.6		32	0.4	54532.9805
315.9	-40.2		20	0.6	54533.1525
172.1	36.2		37	0.9	54533.3939
224.7	38.1		83	0.9	54533.5274
208.4	-49.6		79	0.6	54533.5566
159.0	4.0		36	1.0	54533.6842
155.8	-71.8		38	0.6	54533.9581
327.5	-18.2		26	1.0	54534.0251
14.5	-31.6		51	1.0	54534.3356
247.1	-17.0		74	0.4	54534.8085
334.2	14.6		31	0.5	54535.0179
56.0	-0.8		44	0.3	54535.1841
149.2	-24.7		37	0.6	54535.3064
202.4	-2.2		51	0.6	54535.3104
277.2	-69.8		44	0.4	54535.3481
341.6	-78.9		35	0.3	54536.6169
154.6	-4.4		36	0.6	54536.6305
299.1	21.4		34	1.0	54536.6445
184.0	-38.2		35	0.4	54536.6468
241.6	-79.6		40	0.7	54537.4000
92.3	-32.8		31	0.6	54537.4070
83.7	-33.3		36	0.5	54537.5300
240.2	33.6		23	0.4	54537.6078
210.5	-33.2		29	0.5	54537.8030
11.6	-34.8		41	0.2	54537.8619
153.3	33.0		49	1.0	54540.4858
167.6	-31.5		66	0.2	54540.5170
239.6	35.3		56	0.9	54540.5714
240.2	-56.1		36	0.7	54540.7045
72.5	-27.5		32	0.8	54540.9943
119.0	-37.2		63	0.2	54541.1357
297.8	-78.6		29	0.6	54541.1864
291.0	17.5		37	0.3	54541.7057
354.7	-31.0		37	0.3	54541.9204
131.7	-32.9		44	0.3	54542.2218
84.4	26.4		24	0.6	54542.2472
352.4	14.3		38	0.3	54542.7976
82.5	-14.1		65	0.1	54543.2474
153.4	4.2		31	0.2	54543.3302
125.3	-33.6		44	0.9	54543.5353
189.4	-14.0		37	0.6	54544.5248
19.6	-34.3		60	0.2	54544.9805
283.7	-69.5		26	0.7	54545.0916
356.8	-54.5		46	0.2	54545.8847
313.1	-58.4		48	0.2	54548.0241
166.3	27.9		52	0.5	54548.2838
68.4	20.0		46	0.7	54548.3594
339.9	-12.0		30	0.6	54548.7839
254.0	-4.4		39	0.3	54548.8533
292.9	-40.0		74	0.2	54549.7044
126.2	-8.7		31	0.5	54550.1098
342.1	6.9		30	0.9	54550.7660
350.7	-15.7		30	0.6	54551.2387
297.0	4.9		28	0.3	54551.7314
284.6	-48.4		57	0.2	54551.8666
233.7	-6.4		39	0.4	54552.6290
298.6	-47.4		39	0.9	54552.8175
90.2	-52.0		46	0.4	54553.0382
36.5	-6.3		44	0.9	54553.1063
83.3	30.2		28	0.9	54553.3371
244.6	7.8		30	0.4	54553.7135
293.8	3.2		67	0.3	54553.7599
288.9	-51.9		51	0.3	54553.7825
34.4	-39.8		46	0.2	54554.4196
352.6	-46.9		24	0.9	54554.4634
332.1	-73.7		29	0.9	54554.6930
22.7	-17.8		17	0.4	54554.8889
103.9	-10.3		36	0.4	54555.2141
115.0	24.0		44	0.3	54555.2609
147.9	-47.9		54	0.2	54555.3820
75.2	-25.0		26	0.8	54555.4841
19.1	-27.5		54	0.5	54556.1936
301.0	-39.0		43	0.7	54556.6879
191.5	-51.6		30	0.4	54556.9109
357.6	-14.6		43	0.4	54557.1681
193.0	-14.2		34	0.3	54557.6764
338.0	-25.7		31	0.5	54558.1604
134.3	13.9		25	0.4	54558.1782
119.0	-51.4		64	0.2	54558.2095
304.6	-59.4		35	0.3	54558.7962
30.2	-45.2		79	0.3	54559.0041
42.9	3.1		30	0.8	54559.2561
331.5	-62.9		35	0.4	54559.3842
101.3	-10.6		34	0.6	54559.5050
164.3	-61.0		28	0.4	54559.6443
209.1	7.9		52	0.8	54559.7283
134.1	13.1		27	0.6	54560.3357
212.0	17.4		29	0.6	54560.3601
357.3	-66.5		30	0.3	54561.4034
288.1	-30.8		37	0.6	54561.6139
57.7	-68.4		36	0.4	54561.7066
209.0	-3.4		47	0.8	54561.7265
117.9	-41.4		53	0.7	54561.7349
76.9	-29.0		58	0.2	54562.1154
124.5	24.5		21	0.5	54562.3039
344.0	23.6		52	0.2	54562.7693
319.4	-34.3		50	0.2	54562.8970
290.3	6.7		36	0.9	54562.9529
17.2	-23.9		46	0.3	54563.9207
129.0	36.2		49	1.0	54564.2105
359.0	-14.7		24	0.5	54565.0615
94.6	-8.2		31	0.3	54565.2386
145.0	25.0		32	0.4	54565.2751
156.8	-76.0		29	0.5	54565.6093
243.6	-35.0		32	0.3	54565.8016
288.8	12.9		21	0.4	54566.8491
41.7	18.4		29	0.8	54566.9367
83.8	-27.5		36	0.7	54567.1659
188.6	-86.8		33	0.6	54567.3615
357.8	-11.8		37	0.7	54567.6476
250.0	-67.1		103	0.2	54567.6784
270.0	41.0		32	0.6	54567.6866
12.8	-33.8		58	0.4	54568.8918
94.7	-6.9		33	0.5	54569.2152
184.6	13.7		35	0.3	54569.4248
115.8	-36.1		40	0.7	54570.0634
67.2	20.8		32	0.4	54570.1634
22.3	-26.1		38	0.5	54570.2123
162.0	-63.0		50	0.4	54570.2174
168.2	-8.0		45	0.4	54570.2498
146.5	-58.9		51	0.2	54570.3248
28.4	-6.8		38	0.3	54572.0179
152.6	-32.9		39	0.5	54572.1049
99.4	4.3		33	0.4	54572.1952
335.9	-53.7		33	0.3	54572.2264
266.0	10.0		33	0.5	54572.4427
257.7	-47.1		41	0.7	54572.6302
354.6	-35.7		35	0.4	54574.0742
201.6	-13.0		38	0.3	54574.6385
348.4	4.1		34	0.4	54574.8776
184.2	-11.8		42	0.5	54575.5066
28.1	5.1		33	0.4	54575.9171
145.0	1.1		24	0.6	54576.4114
282.1	-70.9		38	0.3	54576.4172
237.2	-11.8		36	0.7	54576.4260
230.1	19.7		28	0.5	54576.4337
306.8	-56.3		58	0.2	54576.5762
77.9	28.6		33	0.4	54576.9996
16.9	-41.1		32	0.5	54577.1861
118.7	-27.1		33	0.6	54578.1187
356.1	-73.7		35	0.4	54578.1405
148.9	-30.4		74	0.3	54578.1712
260.2	-76.1		37	0.5	54578.3428
194.6	-74.9		38	0.3	54578.6676
315.3	28.5		40	0.9	54578.9070
88.8	-36.0		30	0.5	54579.0439
156.6	-57.8		70	0.6	54579.1588
24.4	-39.2		51	0.8	54579.3684
199.9	-50.0		39	0.4	54579.3713
214.3	-46.2		42	0.4	54579.4004
261.6	-68.9		39	0.3	54579.5747
11.7	-65.5		46	0.3	54579.8405
73.2	-33.5		39	0.4	54580.0163
158.3	-77.8		50	0.3	54580.6718
337.4	-44.0		48	0.4	54580.7487
46.1	-85.3		49	0.7	54581.8616
176.5	-30.8		58	0.3	54582.2788
262.3	37.2		46	0.7	54582.7401
199.0	-63.5		57	0.8	54583.0000
311.5	-22.2		36	0.4	54583.0405
132.8	0.4		36	0.3	54583.3145
289.0	-16.6		57	0.3	54584.8028
112.0	-40.3		38	0.3	54585.3362
89.8	-19.2		40	1.0	54585.8178
45.4	15.9		25	0.6	54586.0793
212.0	-66.2		61	0.1	54586.5833
302.6	-16.0		23	0.8	54587.0220
3.5	31.1		61	0.3	54587.0472
1.3	-39.3		27	0.5	54588.7316
148.6	-16.8		24	0.6	54589.3819
238.7	-68.2		57	0.2	54589.4274
145.8	-49.5		43	0.5	54589.5063
344.0	-39.0		23	0.9	54589.6802
249.1	-59.3		18	0.8	54589.9709
155.6	-29.4		90	1.0	54590.0047
224.7	-41.2		46	0.8	54590.0276
38.8	-37.2		42	0.9	54590.3884
72.6	-54.1		40	0.3	54590.4360
264.4	-16.1		69	0.2	54590.5447
319.9	-26.0		60	0.2	54590.6034
343.6	-23.5		33	0.4	54591.0396
283.0	36.7		28	0.5	54591.6485
19.0	-24.5		20	0.5	54592.0086
22.7	-57.3		29	0.3	54592.0173
338.1	-36.9		33	0.5	54592.0999
97.7	-16.3		34	0.3	54592.2493
83.8	-19.0		32	0.4	54592.9242
338.0	-40.9		42	0.3	54593.0094
296.1	-29.5		43	0.2	54593.6092
124.5	34.8		23	0.6	54594.2705
82.3	-20.2		45	0.7	54594.9080
231.2	-75.4		53	0.3	54595.1858
319.9	-37.0		34	0.6	54595.9400
270.0	-39.5		27	0.5	54596.9829
15.9	-28.7		29	0.8	54597.5857
77.2	7.4		31	0.6	54601.0453
115.1	-49.2		53	0.5	54601.1695
79.3	-43.4		31	0.6	54602.9629
305.3	-68.3		27	0.4	54602.9704
207.2	-0.6		27	1.0	54609.1841
8.8	-17.3		40	0.2	54609.9177
231.1	-20.8		35	1.0	54610.2227
329.1	-48.3		35	0.7	54611.9464
343.3	-58.2		49	0.3	54611.9875
244.9	-21.4		52	0.6	54612.1954
115.0	-31.4		47	0.2	54612.2008
179.1	-52.3		25	0.3	54612.2052
233.6	-17.3		62	0.2	54612.4857
99.4	-28.0		47	0.8	54613.7692
292.5	-65.6		55	0.4	54613.8135
64.6	6.7		21	0.5	54613.8230
32.0	-54.2		35	0.3	54616.5205
328.2	30.5		35	0.8	54616.6978
62.2	-69.3		38	0.3	54616.7458
228.3	-77.5		28	0.4	54616.7686
292.5	-48.0		46	0.4	54616.7859
358.7	36.8		31	0.4	54616.7969
334.8	-77.8		41	0.2	54616.9980
184.5	-0.1		41	0.7	54617.1453
141.7	14.8		23	0.9	54617.1925
65.4	-32.9		33	0.8	54617.2683
95.9	-1.9		89	0.6	54617.2992
329.0	-56.8		35	0.4	54617.3448
43.1	-52.8		30	0.5	54617.3514
184.3	-33.9		48	0.1	54617.4268
183.8	-6.9		25	0.8	54617.4816
250.2	-50.7		63	0.3	54618.0113
136.1	-3.0		42	0.4	54618.1045
237.1	-14.5		41	0.3	54618.2977
187.7	-3.5		50	0.4	54618.3711
210.5	-1.8		46	0.5	54618.3872
151.6	-64.2		67	0.2	54618.5561
271.3	-44.3		46	0.3	54618.6486
27.7	13.8		34	0.9	54618.7474
17.9	-62.2		88	0.6	54618.8191
28.2	-48.5		42	0.4	54618.8895
66.4	0.0		27	0.4	54619.0306
346.5	-44.9		34	0.4	54619.0608
82.0	-47.4		40	0.4	54619.3030
145.5	-52.8		67	0.4	54619.5908
31.5	-21.3		90	0.2	54619.8835
98.6	-44.1		29	0.4	54619.9059
161.1	-47.4		47	0.3	54619.9983
185.1	-62.6		41	0.3	54620.7832
349.1	-13.3		78	0.3	54621.0455
16.2	-34.6		82	0.2	54621.9611
305.7	-23.2		70	0.3	54622.4539
26.7	-26.9		62	0.2	54622.7891
350.5	41.3		49	0.8	54622.8574
275.6	-37.3		68	0.5	54622.9529
139.6	-22.3		34	0.5	54623.2389
153.5	-37.8		44	0.3	54623.2478
264.4	-36.8		46	0.2	54623.3313
344.7	-66.5		65	0.2	54623.7669
342.5	-40.1		108	0.3	54624.1040
68.9	-15.7		48	0.3	54624.1474
75.6	-46.2		41	0.2	54624.3370
196.6	21.7		57	0.2	54624.3859
5.7	-2.8		39	0.3	54624.8217
340.1	-19.5		25	0.4	54624.8658
356.4	8.1		36	0.6	54624.9489
97.5	-28.7		38	0.6	54625.0516
90.1	-32.6		55	0.1	54625.1433
111.1	-30.3		46	0.3	54625.3405
275.8	25.7		60	0.6	54625.3475
315.6	-24.7		63	0.2	54625.5770
274.7	-18.9		46	0.4	54625.6934
24.3	27.1		44	0.3	54625.9141
129.5	12.4		22	0.6	54626.1001
199.1	-22.4		50	0.3	54626.3140
150.3	-49.9		88	0.4	54626.7566
13.4	-0.1		54	0.3	54626.8908
230.7	-29.1		25	0.8	54627.1287
67.2	9.4		32	0.7	54627.1570
146.1	-40.2		49	0.6	54627.2085
223.0	-72.2		35	0.9	54627.2598
57.4	-50.1		22	1.0	54627.2828
80.0	-41.5		52	0.6	54627.4001
332.8	-47.8		51	0.2	54627.5154
323.0	7.9		30	0.5	54627.6315
108.9	-60.2		41	0.4	54627.7943
88.9	-36.6		51	0.3	54627.8578
18.3	-43.0		33	0.8	54627.9958
259.1	-28.5		46	0.2	54628.2854
126.3	-74.7		39	0.4	54628.5752
331.0	-36.1		55	0.2	54628.7087
5.2	-33.3		79	0.3	54628.8048
94.7	6.7		60	0.4	54629.1215
342.0	-59.4		44	0.3	54629.2814
245.0	-38.2		69	0.2	54629.3329
165.3	-53.6		33	0.4	54629.9834
203.8	-35.7		38	0.3	54630.1450
160.9	-55.1		36	0.3	54630.3712
216.4	-18.0		28	0.9	54630.4359
313.6	-14.2		63	0.8	54630.5425
154.1	8.5		52	0.2	54631.0982
23.3	-51.8		40	0.4	54631.1485
80.2	-17.8		29	0.4	54631.2003
342.9	-12.9		90	0.3	54631.5090
27.8	-80.7		42	0.4	54632.2178
233.8	27.9		42	0.2	54632.4803
335.8	-36.3		40	0.5	54633.9158
186.0	-85.4		37	0.4	54634.3348
139.1	-31.5		42	0.4	54634.3690
330.4	-62.9		46	0.3	54634.7445
73.2	20.5		31	0.4	54634.7632
49.7	-8.2		92	0.2	54634.9224
102.9	-83.3		31	0.7	54634.9520
292.6	-78.0		42	0.2	54635.2696
138.8	-26.1		80	0.3	54635.3011
334.6	-49.4		43	0.4	54635.7211
37.1	27.6		33	0.3	54635.9050
36.8	-76.4		61	0.2	54635.9732
1.1	-27.7		43	0.4	54636.0902
290.4	-50.5		26	0.5	54636.1170
143.3	-9.7		40	0.4	54636.1380
180.3	-30.8		50	1.0	54636.2104
116.6	-21.0		33	0.6	54636.3291
44.1	-15.6		37	0.3	54636.6279
328.6	-41.1		40	0.8	54636.6330
322.9	-43.4		45	0.3	54636.8476
36.3	-15.0		39	0.4	54637.0312
154.5	-23.9		46	0.4	54637.0383
301.7	-62.0		37	0.9	54637.4747
192.7	-20.0		69	0.7	54637.6001
299.4	-38.8		38	0.5	54638.1596
238.1	14.3		33	0.8	54638.2190
255.8	-0.1		62	0.3	54638.4626
287.9	-64.9		53	0.3	54638.5085
165.8	-35.6		44	0.4	54638.5982
47.8	23.3		28	0.4	54638.6846
58.2	20.4		51	0.2	54638.8838
47.6	-40.1		68	0.2	54638.9268
84.4	12.3		40	0.4	54638.9510
112.8	-16.1		39	0.3	54639.2074
23.4	-19.1		60	0.4	54639.5884
323.8	25.5		41	0.5	54639.7480
55.3	2.0		41	0.5	54639.9044
12.1	13.4		37	0.5	54639.9076
130.3	-35.8		34	0.9	54640.2851
199.1	-55.8		60	0.2	54640.4341
303.3	1.3		28	0.4	54640.7074
88.8	25.0		48	0.3	54640.8590
32.5	-48.9		27	0.6	54716.1834
98.1	-41.6		41	0.3	54716.7296
234.5	-67.7		78	0.6	54716.8560
162.5	17.8		46	0.3	54716.9404
156.6	-49.9		42	0.3	54717.1568
124.9	-33.6		76	0.4	54717.6024
34.9	-25.2		46	0.2	54717.6852
313.4	-44.2		44	0.2	54717.7392
346.6	-23.5		76	0.4	54717.7804
145.4	-70.4		42	0.3	54717.8562
101.8	4.9		42	0.4	54717.9542
74.0	-3.0		26	0.5	54718.5905
353.7	-7.1		38	0.4	54718.7554
358.2	-73.7		50	0.3	54718.8185
154.6	-65.6		42	0.3	54718.9996
246.7	-1.9		105	0.3	54719.0529
241.8	37.7		40	0.5	54719.2253
106.0	45.8		32	0.7	54719.8235
148.8	-40.9		54	0.3	54720.0614
211.8	-30.2		59	0.6	54720.1403
349.5	-67.5		47	0.2	54720.1538
218.0	-3.7		57	0.2	54720.2107
277.0	42.5		32	0.6	54720.3159
145.7	8.6		50	0.4	54720.8411
204.9	-29.3		50	0.3	54720.9036
289.0	-19.2		57	0.3	54721.3253
156.2	-17.5		38	0.4	54721.7051
308.2	-40.4		33	0.3	54721.9448
213.3	-5.8		44	0.3	54721.9672
185.4	26.6		28	0.4	54722.1725
105.5	-67.1		61	0.4	54722.5543
315.3	11.3		35	0.8	54722.5846
176.7	-59.3		40	0.5	54722.6582
45.6	5.2		34	0.3	54722.8343
178.1	-59.7		59	0.3	54722.8353
355.5	-58.2		25	0.5	54722.9884
34.6	-48.5		51	0.3	54723.4399
317.8	-51.4		67	0.4	54723.6714
306.7	-62.0		62	0.2	54724.1206
13.0	-47.2		32	0.5	54724.7509
356.1	-33.5		47	0.4	54724.8550
200.4	17.9		152	0.2	54725.8894
145.1	-49.1		40	0.3	54726.4008
16.3	52.8		91	0.2	54726.5353
129.5	-61.0		46	0.6	54727.0503
258.2	-30.1		65	0.2	54727.1509
5.1	-30.0		50	0.1	54727.3563
239.3	-13.9		56	0.4	54727.4062
133.8	-31.2		32	0.6	54727.4860
5.9	44.1		42	0.4	54727.5279
275.9	-62.8		49	0.2	54727.6567
300.0	-43.0		66	0.9	54727.8373
129.7	-50.3		43	0.6	54727.8685
80.4	-35.3		39	0.4	54727.8974
337.2	15.9		61	0.2	54728.3292
112.9	43.1		47	0.3	54728.6853
131.3	-48.3		30	0.3	54728.7386
130.7	-43.8		63	0.4	54728.8049
34.5	-14.5		33	0.3	54728.8245
80.8	-34.9		49	0.2	54728.8545
262.2	-10.4		65	0.2	54729.1138
7.0	23.8		30	0.3	54729.3076
237.1	-52.8		28	0.5	54729.7728
281.1	-48.7		155	0.1	54731.2417
310.7	-80.5		40	0.4	54732.0143
258.4	-62.6		101	0.7	54732.1335
150.0	-71.9		40	0.3	54732.1868
196.3	-41.9		68	0.3	54732.4824
190.3	32.3		37	0.7	54733.0778
195.2	-7.9		71	0.3	54733.2047
346.6	18.5		44	0.4	54733.2691
15.5	9.9		47	0.4	54733.4672
333.0	-62.9		27	0.4	54733.9225
44.5	18.5		33	0.2	54734.5733
317.2	1.4		35	0.5	54735.1785
255.6	-43.4		60	0.2	54735.2257
111.0	18.7		29	0.4	54735.5873
20.3	-87.0		43	0.3	54736.0528
226.0	-25.2		31	0.5	54736.1874
26.6	-78.6		29	0.3	54736.2743
168.7	-30.8		59	0.4	54736.2879
355.6	-11.9		54	0.4	54736.3183
55.6	-20.7		46	0.4	54736.4746
146.8	25.6		124	0.2	54738.7829
59.0	-45.5		37	0.5	54738.7937
179.1	-53.1		62	0.2	54739.0148
146.3	7.9		47	0.3	54739.7199
136.5	-20.5		43	0.3	54739.9277
263.8	-56.1		98	0.2	54740.1914
330.0	28.0		49	0.4	54740.3610
15.6	-54.2		42	0.5	54740.3831
304.2	27.5		32	0.5	54740.4141
273.9	-65.6		65	0.2	54740.5400
66.5	-5.0		43	0.4	54740.5552
262.0	-23.4		34	0.4	54740.9374
222.6	-7.1		53	0.2	54741.2565
347.1	21.9		31	0.5	54741.3849
228.1	-47.5		30	0.4	54741.6980
143.5	8.3		39	0.3	54741.7886
72.3	30.5		33	0.9	54741.8123
223.4	7.5		58	0.3	54741.8187
123.0	1.4		67	0.5	54741.8495
73.7	3.0		35	0.3	54742.7352
72.6	-25.4		52	0.2	54742.7372
191.5	-16.4		59	0.2	54742.9379
116.8	-45.7		78	0.5	54743.0093
140.3	-45.3		41	0.4	54743.0482
327.0	-17.0		54	0.2	54743.2828
37.2	-67.7		104	0.2	54743.5321
215.0	-56.2		41	0.3	54744.2224
21.6	-19.8		44	0.3	54744.2908
0.8	-8.3		59	0.2	54744.4197
128.3	-42.4		38	0.7	54744.6954
292.9	-64.4		67	0.4	54744.7047
288.8	-26.8		46	0.3	54745.0466
197.1	-2.2		31	0.2	54745.1940
48.8	-21.1		38	0.4	54745.2825
165.3	2.2		36	0.6	54745.8007
143.4	-36.2		50	0.5	54745.8062
74.5	-19.0		86	0.2	54746.5899
47.3	0.2		46	0.3	54746.6582
91.1	48.5		36	0.7	54746.7029
114.8	-24.2		53	0.3	54746.8941
180.3	-70.0		41	0.4	54747.4879
137.7	19.3		32	0.3	54747.8035
58.3	-77.0		52	0.3	54747.8482
85.8	-38.1		46	0.4	54748.0683
24.3	-72.4		55	0.4	54748.9708
350.9	-44.6		49	0.3	54749.6014
80.9	-37.9		45	0.3	54749.8878
173.0	-52.4		68	0.2	54749.9737
180.9	-20.1		46	0.3	54750.2013
323.7	-15.9		48	0.2	54750.3110
263.4	-52.8		51	0.3	54750.3950
327.2	-23.8		55	0.2	54750.3984
180.7	-30.3		42	0.8	54750.6054
185.8	-5.1		46	0.4	54750.7668
332.8	1.1		41	0.4	54751.2115
123.9	-52.9		53	0.6	54751.2346
62.5	-39.8		55	0.4	54751.5818
118.9	14.8		40	0.4	54751.6626
297.8	-40.0		31	0.6	54751.8252
326.0	-55.6		35	0.4	54751.9390
162.4	-17.4		51	0.6	54752.1056
269.7	2.5		40	0.4	54752.1412
356.9	-20.3		44	0.5	54752.2084
120.0	-45.6		30	0.4	54752.2317
353.0	-17.6		61	0.5	54752.3479
12.7	14.7		31	0.5	54752.3518
352.0	-0.6		75	0.2	54752.4074
106.5	51.2		40	0.3	54752.6923
163.7	32.1		34	0.3	54752.8631
133.4	12.4		42	0.6	54752.8823
9.5	-16.8		19	0.8	54753.1697
4.7	-4.8		54	0.4	54753.2916
283.8	-34.2		48	0.4	54753.3615
167.9	42.0		35	0.4	54753.8545
228.9	33.6		32	0.3	54753.9099
161.1	-6.6		60	0.2	54753.9311
225.7	3.9		36	0.4	54753.9999
241.8	-38.7		39	0.5	54754.3074
287.7	21.6		38	0.5	54754.3081
11.4	9.5		45	0.3	54754.4589
341.8	-63.0		124	0.2	54754.4866
43.1	23.3		39	0.4	54754.5549
143.6	34.4		29	0.5	54754.8858
116.9	-83.7		68	0.2	54754.9340
153.1	-29.3		55	0.2	54754.9394
46.4	-17.9		30	0.5	54755.6533
64.8	-55.3		47	0.3	54756.1500
290.1	-52.3		38	0.8	54756.1758
357.8	-39.7		37	0.5	54756.8452
238.5	0.1		40	0.4	54756.8955
223.9	-9.2		112	0.9	54757.1146
135.2	-65.8		36	0.4	54757.2245
168.5	-48.0		32	0.7	54757.4216
96.5	-41.9		42	0.2	54757.4477
23.5	18.2		48	0.2	54757.4677
285.9	-42.0		30	0.5	54757.4682
64.8	-1.1		54	0.6	54757.7068
240.3	-36.1		52	0.4	54757.7211
129.5	19.0		48	0.2	54757.7906
32.5	-81.5		23	0.7	54758.0145
297.2	-19.3		53	0.4	54758.0876
292.9	-21.5		60	0.2	54758.1883
241.3	13.4		35	0.4	54758.2293
22.2	-62.1		37	0.4	54758.2628
55.3	-10.9		72	0.6	54758.3031
292.4	-20.8		48	0.2	54758.3082
42.0	-31.1		41	0.3	54758.4090
79.7	37.1		34	0.4	54758.5414
107.3	-78.1		79	0.2	54758.6735
93.7	48.8		29	0.5	54758.7354
171.7	2.8		34	0.4	54758.7412
166.5	-37.1		52	0.5	54758.8463
256.0	-49.4		76	0.2	54761.0195
246.5	-15.8		61	0.2	54761.1655
263.4	-1.8		25	0.5	54761.1780
314.9	14.8		40	0.3	54761.2575
323.6	-18.6		32	0.4	54762.3417
41.6	-41.7		57	0.5	54762.8308
229.5	-33.7		44	0.2	54763.1583
56.8	-43.0		46	0.3	54763.2036
15.5	-58.0		53	0.2	54763.5434
338.1	45.7		33	0.4	54767.3972
8.0	-38.3		59	0.7	54767.4459
88.9	-14.4		34	0.5	54767.4656
180.5	-36.5		43	0.5	54767.5795
107.0	19.9		25	0.9	54767.7551
165.5	-58.4		42	0.6	54767.7594
343.4	-67.4		42	0.2	54767.7792
126.4	-47.1		54	0.2	54767.8825
98.4	-26.9		35	0.7	54768.5740
255.6	-40.9		50	0.2	54769.0640
332.8	10.0		36	0.6	54769.0655
245.3	12.9		35	0.4	54769.0707
305.6	15.8		58	0.3	54769.1290
333.2	36.4		28	0.8	54769.2427
286.3	6.1		55	0.2	54772.1689
224.8	36.5		59	0.5	54774.1293
274.0	-3.4		21	0.5	54774.1783
330.8	-17.5		22	0.6	54774.2360
301.5	15.1		48	0.5	54774.2568
3.1	-51.5		58	0.2	54774.6034
217.7	-6.8		34	0.2	54774.9189
199.0	-52.3		69	0.2	54774.9753
17.0	15.8		54	0.2	54775.4120
247.2	-49.0		64	0.4	54775.5647
112.0	49.8		51	0.3	54775.5938
180.8	-29.7		71	0.4	54775.7704
239.2	28.5		70	0.5	54776.0212
289.3	-2.1		46	0.4	54776.0364
18.5	-47.2		40	0.3	54776.0709
59.0	9.7		35	0.4	54776.3751
248.4	-50.5		33	0.7	54776.4163
121.3	-43.0		41	0.7	54776.4377
79.2	45.8		48	0.3	54776.4637
153.7	-10.3		42	0.4	54776.8684
76.5	-55.2		71	0.4	54777.0447
279.4	22.7		36	0.3	54777.1010
233.2	-2.7		62	0.5	54777.1969
269.9	30.2		43	0.6	54777.2158
200.0	-7.8		51	0.4	54777.7710
198.8	12.3		52	0.2	54777.8572
269.3	-46.9		43	0.3	54777.9359
234.2	35.4		26	0.4	54778.1059
303.7	-42.9		50	0.2	54778.2668
95.2	-46.0		51	0.2	54778.4911
92.0	-7.8		36	0.5	54778.5261
106.9	-8.5		55	0.3	54778.5261
191.9	-76.0		64	0.1	54778.8383
343.5	-64.3		44	0.3	54778.9336
257.5	-69.2		47	0.2	54779.2818
